1	2	18	15	11.111
2	1	44.111	15	10.167
3	1	69.278	15	11.722
4	2	96	15	11.389
5	2	122.39	15	10
6	1	147.39	15	10.833
7	1	173.22	15	15.833
8	2	204.06	15	10.444
9	2	229.5	15	13.722
10	1	258.22	15	15.333
11	1	288.56	15	15.222
12	2	318.78	15	11.889
13	2	345.67	15	10.222
14	1	370.89	15	13.056
15	1	398.94	15	13.167
16	2	427.11	15	11.833
17	2	453.94	15	10.611
18	1	479.56	15	10.5
19	1	505.06	15	10.667
20	2	530.72	15	12
