1	2	18	15	10.778
2	1	43.778	15	11.556
3	2	70.333	15	10.778
4	1	96.111	15	10.389
5	2	121.5	15	12
6	1	148.5	15	11
7	2	174.5	15	10.889
8	1	200.39	15	15.389
9	2	230.78	15	11.389
10	1	257.17	15	10.167
11	2	282.33	15	11.167
12	1	308.5	15	11.056
13	2	334.56	15	10.944
14	1	360.5	15	10.556
15	2	386.06	15	11.278
16	1	412.33	15	15.111
17	2	442.44	15	15.167
18	1	472.61	15	15.222
19	2	502.83	15	12.611
20	1	530.44	15	12
