1	1	18	15	11.167
2	2	44.167	15	10.944
3	2	70.111	15	10.278
4	1	95.389	15	10.278
5	1	120.67	15	11.722
6	2	147.39	15	11.444
7	2	173.83	15	11.5
8	1	200.33	15	15
9	1	230.33	15	15.611
10	2	260.94	15	11.722
11	2	287.67	15	13.833
12	1	316.5	15	14.5
13	1	346	15	10.944
14	2	371.94	15	11.167
15	2	398.11	15	11.167
16	1	424.28	15	15.833
17	1	455.11	15	10
18	2	480.11	15	11.611
19	2	506.72	15	10
20	1	531.72	15	12
