1	1	16	14	9.5
2	2	39.5	14	13.944
3	2	67.444	14	8.5556
4	1	90	14	13.167
5	1	117.17	14	8.8889
6	2	140.06	14	10
7	1	164.06	14	8.4444
8	2	186.5	14	10.056
9	1	210.56	14	9.8333
10	2	234.39	14	9.6667
11	1	258.06	14	8.2222
12	2	280.28	14	9.7222
13	1	304	14	8.3333
14	2	326.33	14	11.056
15	2	351.39	14	8.6111
16	1	374	14	12.833
17	1	400.83	14	9.7778
18	2	424.61	14	9
19	2	447.61	14	11.278
20	1	472.89	14	12
