1	3	8	16	7.2717
2	2	31.272	16	9.1739
3	4	56.446	16	9.4457
4	1	81.891	16	8.3043
5	3	106.2	16	8.8478
6	4	131.04	16	8.5217
7	1	155.57	16	7.9783
8	2	179.54	16	7.8152
9	4	203.36	16	7.3261
10	3	226.68	16	7
11	1	249.68	16	12.761
12	2	278.45	16	9.337
13	4	303.78	16	11.565
14	1	331.35	16	8.8478
15	3	356.2	16	11.565
16	2	383.76	16	8
