Started: 01-Feb-2013  9:44
Started: 01-Feb-2013 10:57
1	1	2	1	44	6.929545e+000	4.552932e-001	1	7.440076e+000	
1	2	2	2	48	7.806305e+000	7.410737e-001	1	8.556176e+000	
1	3	2	2	47	8.922581e+000	1.290068e+000	1	1.022219e+001	
1	4	2	1	45	1.058866e+001	1.360128e+000	2	1.197152e+001	
1	5	2	1	46	1.233803e+001	7.426945e-001	1	1.310444e+001	
1	6	2	2	49	1.347097e+001	1.293386e+000	2	1.478717e+001	
1	7	2	1	43	1.515370e+001	7.481114e-001	1	1.592015e+001	
Started: 25-Feb-2013 11:59
Started: 25-Feb-2013 12:01
1	1	2	1	44	6.954549e+000	0	0	8.709406e+000	
1	2	2	2	48	9.068933e+000	0	0	1.082832e+001	
1	3	2	2	47	1.118820e+001	0	0	1.294766e+001	
1	4	2	1	45	1.330746e+001	0	0	1.506686e+001	
1	5	2	1	46	1.542675e+001	0	0	1.718612e+001	
1	6	2	2	49	1.754600e+001	0	0	1.930539e+001	
1	7	2	1	43	1.966527e+001	0	0	2.142475e+001	
2	1	1	1	3	2.426369e+001	0	0	2.602308e+001	
2	2	1	2	5	2.638295e+001	3.996274e-001	1	2.684949e+001	
2	3	1	1	1	2.720934e+001	7.043195e-001	2	2.791576e+001	
2	4	1	2	7	2.827564e+001	7.170182e-001	1	2.899538e+001	
2	5	1	2	6	2.935527e+001	5.432573e-001	1	2.990174e+001	
2	6	1	1	2	3.026162e+001	0	0	3.202100e+001	
2	7	1	1	4	3.238088e+001	0	0	3.414027e+001	
3	1	3	1	85	4.165769e+001	0	0	4.341708e+001	
3	2	3	1	86	4.377695e+001	0	0	4.553636e+001	
3	3	3	2	89	4.589629e+001	0	0	4.765561e+001	
3	4	3	2	90	4.801549e+001	0	0	4.977488e+001	
3	5	3	1	87	5.013475e+001	0	0	5.189422e+001	
3	6	3	1	88	5.225403e+001	0	0	5.401341e+001	
3	7	3	2	91	5.437330e+001	0	0	5.613268e+001	
4	1	4	1	128	5.906501e+001	0	0	6.082439e+001	
