Started: 28-Feb-2013 12:43
11	6	3	2	105	1.876447e+002	7.532497e-001	2	1.884044e+002	
11	7	3	1	102	1.887643e+002	7.367845e-001	1	1.895107e+002	
12	1	4	1	141	1.982543e+002	1.038492e+000	1	1.992939e+002	
12	2	4	1	143	1.996538e+002	7.949076e-001	1	2.004535e+002	
12	3	4	2	146	2.008135e+002	6.664445e-001	2	2.014932e+002	
12	4	4	2	147	2.018530e+002	6.726067e-001	2	2.025328e+002	
12	5	4	1	142	2.028927e+002	7.651511e-001	1	2.036657e+002	
12	6	4	2	145	2.040257e+002	8.531331e-001	2	2.048920e+002	
12	7	4	1	144	2.052519e+002	7.179195e-001	1	2.059849e+002	
13	1	1	1	22	2.156615e+002	1.502757e+000	1	2.171677e+002	
13	2	1	1	23	2.175276e+002	7.569445e-001	1	2.182873e+002	
13	3	1	2	28	2.186472e+002	6.724101e-001	2	2.193269e+002	
13	4	1	1	24	2.196868e+002	7.266620e-001	1	2.204199e+002	
13	5	1	1	25	2.207797e+002	6.557924e-001	1	2.214462e+002	
13	6	1	2	27	2.218061e+002	5.723754e-001	2	2.223926e+002	
13	7	1	2	26	2.227524e+002	8.218065e-001	2	2.235921e+002	
14	1	2	1	66	2.330555e+002	1.096737e+000	1	2.341617e+002	
14	2	2	1	64	2.345216e+002	7.664072e-001	2	2.352947e+002	
14	3	2	2	69	2.356545e+002	9.596069e-001	2	2.366275e+002	
14	4	2	1	67	2.369874e+002	7.948518e-001	1	2.377872e+002	
14	5	2	2	70	2.381471e+002	1.348986e+000	1	2.395065e+002	
14	6	2	2	68	2.398664e+002	1.190725e+000	2	2.410660e+002	
14	7	2	1	65	2.414259e+002	7.012364e-001	1	2.421456e+002	
15	1	3	1	109	2.504627e+002	8.223915e-001	1	2.512891e+002	
15	2	3	2	110	2.516490e+002	6.689836e-001	2	2.523287e+002	
15	3	3	2	112	2.526886e+002	6.882948e-001	2	2.533817e+002	
15	4	3	1	106	2.537415e+002	2.056220e-001	2	2.539550e+002	
15	5	3	1	107	2.543147e+002	8.423409e-001	1	2.551677e+002	
15	6	3	2	111	2.555276e+002	7.242671e-001	2	2.562606e+002	
15	7	3	1	108	2.566205e+002	9.144290e-001	1	2.575535e+002	
16	1	4	1	148	2.678567e+002	1.061143e+000	1	2.689229e+002	
16	2	4	2	154	2.692828e+002	8.449214e-001	2	2.701358e+002	
16	3	4	1	151	2.704957e+002	7.009521e-001	1	2.712021e+002	
16	4	4	1	149	2.715620e+002	9.666592e-001	1	2.725349e+002	
16	5	4	1	150	2.728948e+002	7.768017e-001	1	2.736812e+002	
16	6	4	2	153	2.740411e+002	1.171404e+000	2	2.752140e+002	
16	7	4	2	152	2.755739e+002	1.228657e+000	2	2.768135e+002	
17	1	1	1	30	2.852638e+002	1.333504e+000	1	2.866100e+002	
17	2	1	2	33	2.869699e+002	8.104833e-001	2	2.877829e+002	
17	3	1	1	29	2.881428e+002	7.904617e-001	1	2.889425e+002	
17	4	1	2	34	2.893024e+002	9.448374e-001	2	2.902487e+002	
17	5	1	1	32	2.906086e+002	7.617425e-001	1	2.913817e+002	
17	6	1	1	31	2.917416e+002	9.596816e-001	1	2.927145e+002	
17	7	1	2	35	2.930744e+002	9.238418e-001	2	2.940074e+002	
18	1	3	1	115	3.026577e+002	7.225268e-001	1	3.033908e+002	
18	2	3	2	117	3.037507e+002	7.124844e-001	2	3.044704e+002	
18	3	3	1	113	3.048303e+002	6.048217e-001	1	3.054434e+002	
18	4	3	2	119	3.058033e+002	6.067226e-001	2	3.064164e+002	
18	5	3	2	118	3.067763e+002	8.817963e-001	2	3.076693e+002	
18	6	3	1	114	3.080292e+002	7.140236e-001	1	3.087490e+002	
18	7	3	1	116	3.091089e+002	8.999669e-001	1	3.100285e+002	
19	1	2	1	72	3.200650e+002	1.036921e+000	1	3.211049e+002	
19	2	2	1	71	3.214645e+002	9.612602e-001	1	3.224375e+002	
19	3	2	1	73	3.227973e+002	8.295799e-001	1	3.236370e+002	
19	4	2	2	76	3.239969e+002	1.345940e+000	2	3.253564e+002	
19	5	2	2	75	3.257163e+002	9.954532e-001	2	3.267160e+002	
19	6	2	1	74	3.270758e+002	1.562861e+000	1	3.286486e+002	
19	7	2	2	77	3.290086e+002	8.710460e-001	2	3.298882e+002	
20	1	4	1	158	3.374589e+002	7.776075e-001	1	3.382453e+002	
20	2	4	2	161	3.386051e+002	8.904175e-001	2	3.394982e+002	
20	3	4	1	155	3.398580e+002	7.145357e-001	1	3.405778e+002	
20	4	4	2	160	3.409377e+002	7.258331e-001	2	3.416707e+002	
20	5	4	1	156	3.420306e+002	6.519360e-001	1	3.426837e+002	
20	6	4	2	159	3.430436e+002	7.518312e-001	2	3.438033e+002	
20	7	4	1	157	3.441632e+002	9.333243e-001	1	3.451096e+002	
