Started: 12-Nov-2012 10:56
1	1	4	1	22	8.039474e+000	5.115919e-001	1	8.587811e+000	
1	2	4	2	16	9.107328e+000	8.333500e-001	2	9.973659e+000	
1	3	4	1	5	1.049354e+001	7.361727e-001	1	1.125325e+001	
1	4	4	2	13	1.177306e+001	8.523551e-001	2	1.265274e+001	
1	5	4	1	1	1.317254e+001	5.570540e-001	1	1.375904e+001	
1	6	4	2	28	1.427881e+001	7.248126e-001	2	1.503850e+001	
1	7	4	1	27	1.555833e+001	4.914263e-001	1	1.609146e+001	
2	1	2	1	7	3.392504e+001	8.594876e-001	1	3.481806e+001	
2	2	2	1	14	3.533786e+001	9.221373e-001	1	3.628421e+001	
2	3	2	2	16	3.680404e+001	8.106418e-001	2	3.764382e+001	
2	4	2	1	6	3.816359e+001	1.107547e+000	1	3.929647e+001	
2	5	2	1	18	3.981631e+001	7.729029e-001	1	4.061596e+001	
2	6	2	2	26	4.113582e+001	7.710827e-001	2	4.193549e+001	
2	7	2	2	28	4.245536e+001	9.240632e-001	2	4.342830e+001	
3	1	1	1	49	6.131519e+001	1.037571e+000	1	6.238146e+001	
3	2	1	1	53	6.290134e+001	9.513475e-001	1	6.388759e+001	
3	3	1	1	48	6.440742e+001	1.250633e+000	1	6.568698e+001	
3	4	1	2	30	6.620682e+001	1.137044e+000	2	6.736634e+001	
3	5	1	1	29	6.788620e+001	1.174919e+000	1	6.908577e+001	
3	6	1	2	54	6.960562e+001	1.208902e+000	2	7.084509e+001	
3	7	1	2	36	7.136492e+001	1.063970e+000	2	7.247118e+001	
4	1	3	1	38	8.705259e+001	8.249597e-001	1	8.790563e+001	
4	2	3	2	35	8.842546e+001	1.269558e+000	2	8.973163e+001	
4	3	3	1	42	9.025144e+001	1.119132e+000	1	9.139769e+001	
4	4	3	1	51	9.191753e+001	1.150833e+000	1	9.310375e+001	
4	5	3	1	46	9.362357e+001	8.607086e-001	1	9.451657e+001	
4	6	3	2	40	9.503640e+001	7.974895e-001	2	9.586276e+001	
4	7	3	2	47	9.638260e+001	2.118252e+000	2	9.854187e+001	
5	1	4	1	8	1.133898e+002	9.090768e-001	1	1.143361e+002	
5	2	4	1	25	1.148559e+002	2.899875e+000	1	1.177561e+002	
5	3	4	2	4	1.182680e+002	1.060765e+000	2	1.193610e+002	
5	4	4	2	9	1.198808e+002	1.005902e+000	2	1.209204e+002	
5	5	4	1	3	1.214402e+002	1.144574e+000	1	1.226131e+002	
5	6	4	2	11	1.231329e+002	2.128713e+000	2	1.252922e+002	
5	7	4	1	17	1.258120e+002	1.518591e+000	1	1.273714e+002	
6	1	2	1	25	1.389806e+002	0	0	1.418807e+002	
6	2	2	2	11	1.423928e+002	0	0	1.452930e+002	
6	3	2	1	5	1.458048e+002	9.014523e-001	1	1.467378e+002	
6	4	2	1	10	1.472576e+002	5.797471e-001	1	1.478707e+002	
6	5	2	1	8	1.483906e+002	9.881337e-001	1	1.494035e+002	
6	6	2	2	9	1.499233e+002	1.199285e+000	2	1.511495e+002	
6	7	2	2	19	1.516694e+002	2.779206e+000	2	1.545696e+002	
7	1	1	1	37	1.643981e+002	1.339881e+000	1	1.657709e+002	
7	2	1	2	31	1.662907e+002	8.133521e-001	2	1.671304e+002	
7	3	1	1	35	1.676504e+002	1.520199e+000	1	1.691964e+002	
7	4	1	1	52	1.697163e+002	1.078205e+000	1	1.708224e+002	
7	5	1	1	39	1.713423e+002	1.264947e+000	1	1.726352e+002	
7	6	1	2	44	1.731550e+002	1.298866e+000	1	1.744878e+002	
7	7	1	2	50	1.750076e+002	1.643601e+000	1	1.767003e+002	
8	1	4	1	15	1.920015e+002	0	0	1.949018e+002	
8	2	4	1	12	1.954136e+002	0	0	1.983136e+002	
8	3	4	2	23	1.988257e+002	0	0	2.017258e+002	
8	4	4	2	24	2.022378e+002	0	0	2.051380e+002	
8	5	4	1	14	2.056500e+002	0	0	2.085502e+002	
8	6	4	1	18	2.090620e+002	0	0	2.119621e+002	
8	7	4	2	26	2.124741e+002	0	0	2.153742e+002	
9	1	3	1	54	2.190317e+002	0	0	2.219319e+002	
9	2	3	2	55	2.224439e+002	0	0	2.253441e+002	
9	3	3	1	34	2.258560e+002	0	0	2.287562e+002	
9	4	3	2	36	2.292681e+002	0	0	2.321682e+002	
9	5	3	2	43	2.326802e+002	0	0	2.355802e+002	
9	6	3	1	49	2.360923e+002	0	0	2.389924e+002	
9	7	3	1	50	2.395044e+002	0	0	2.424045e+002	
10	1	2	1	3	2.445559e+002	9.919389e-001	1	2.455822e+002	
10	2	2	1	20	2.461020e+002	2.637978e+000	1	2.490023e+002	
10	3	2	2	21	2.495141e+002	6.460865e-001	2	2.501939e+002	
10	4	2	1	17	2.507137e+002	1.060234e+000	1	2.518066e+002	
10	5	2	1	1	2.523264e+002	8.090016e-001	1	2.531661e+002	
10	6	2	2	13	2.536860e+002	1.443072e+000	2	2.551521e+002	
10	7	2	2	24	2.556720e+002	7.254998e-001	2	2.564450e+002	
11	1	1	1	51	2.699201e+002	5.455752e-001	1	2.704933e+002	
11	2	1	2	40	2.710131e+002	6.251077e-001	2	2.716661e+002	
11	3	1	2	32	2.721860e+002	1.486946e+000	2	2.737055e+002	
11	4	1	1	41	2.742252e+002	1.267310e+000	1	2.755181e+002	
11	5	1	2	34	2.760379e+002	8.158081e-001	2	2.768776e+002	
11	6	1	1	33	2.773975e+002	7.695210e-001	1	2.781971e+002	
11	7	1	1	42	2.787170e+002	9.484099e-001	1	2.797033e+002	
12	1	3	1	45	2.957908e+002	8.375353e-001	1	2.966572e+002	
12	2	3	2	33	2.971770e+002	1.231928e+000	2	2.984432e+002	
12	3	3	1	56	2.989630e+002	1.081170e+000	1	3.000692e+002	
12	4	3	2	53	3.005891e+002	1.075044e+000	2	3.016953e+002	
12	5	3	1	32	3.022151e+002	9.188452e-001	1	3.031615e+002	
12	6	3	2	37	3.036813e+002	9.611378e-001	2	3.046677e+002	
12	7	3	1	52	3.051874e+002	9.652979e-001	1	3.062004e+002	
13	1	4	1	10	3.214216e+002	5.468656e-001	1	3.219947e+002	
13	2	4	2	21	3.225145e+002	7.643749e-001	2	3.233142e+002	
13	3	4	1	20	3.238341e+002	7.551695e-001	1	3.246204e+002	
13	4	4	1	7	3.251403e+002	1.375886e+000	1	3.265397e+002	
13	5	4	1	2	3.270596e+002	1.246929e+000	1	3.283391e+002	
13	6	4	2	19	3.288589e+002	5.213035e-001	2	3.294187e+002	
13	7	4	2	6	3.299385e+002	2.015495e+000	2	3.319911e+002	
14	1	2	1	4	3.468391e+002	5.638392e-001	1	3.474256e+002	
14	2	2	2	12	3.479454e+002	8.744985e-001	2	3.488517e+002	
14	3	2	2	23	3.493716e+002	9.224762e-001	2	3.503178e+002	
14	4	2	1	22	3.508377e+002	9.360079e-001	1	3.517974e+002	
14	5	2	2	15	3.523171e+002	9.057845e-001	2	3.532501e+002	
14	6	2	1	27	3.537700e+002	5.497322e-001	1	3.543430e+002	
14	7	2	1	2	3.548629e+002	1.585896e+000	1	3.564890e+002	
15	1	1	1	47	3.720567e+002	1.326462e+000	1	3.734162e+002	
15	2	1	1	55	3.739360e+002	9.191109e-001	1	3.748823e+002	
15	3	1	2	43	3.754021e+002	7.402415e-001	2	3.761752e+002	
15	4	1	1	56	3.766950e+002	1.534665e+000	1	3.782679e+002	
15	5	1	1	45	3.787876e+002	8.792365e-001	1	3.796943e+002	
15	6	1	2	46	3.802175e+002	1.478660e+000	2	3.817198e+002	
15	7	1	2	38	3.822398e+002	2.899962e+000	2	3.851400e+002	
16	1	3	1	44	3.972743e+002	9.506673e-001	1	3.982605e+002	
16	2	3	2	48	3.987804e+002	1.228051e+000	2	4.000333e+002	
16	3	3	2	39	4.005531e+002	1.343851e+000	2	4.019259e+002	
16	4	3	1	31	4.024458e+002	1.292808e+000	1	4.037652e+002	
16	5	3	2	41	4.042851e+002	1.077454e+000	2	4.053913e+002	
16	6	3	1	29	4.059112e+002	8.954637e-001	1	4.068308e+002	
16	7	3	1	30	4.073507e+002	6.797082e-001	1	4.080704e+002	
