Started: 15-Nov-2012 14:37
1	1	4	1	22	8.081210e+000	1.110652e+000	1	9.285313e+000	
1	2	4	2	16	9.804801e+000	9.931809e-001	2	1.083112e+001	
1	3	4	1	5	1.135092e+001	7.917567e-001	1	1.217730e+001	
1	4	4	2	13	1.269716e+001	7.827526e-001	2	1.351018e+001	
1	5	4	1	1	1.403004e+001	6.549226e-001	1	1.470978e+001	
1	6	4	2	28	1.522959e+001	7.115164e-001	2	1.597599e+001	
1	7	4	1	27	1.649587e+001	6.909860e-001	1	1.722890e+001	
2	1	2	1	7	3.391652e+001	8.170607e-001	1	3.476956e+001	
2	2	2	1	14	3.528954e+001	7.059990e-001	1	3.602245e+001	
2	3	2	2	16	3.654236e+001	6.884709e-001	2	3.726199e+001	
2	4	2	1	6	3.778183e+001	1.572527e+000	1	3.938128e+001	
2	5	2	1	18	3.990113e+001	1.051675e+000	1	4.098071e+001	
2	6	2	2	26	4.150061e+001	6.639434e-001	2	4.219362e+001	
2	7	2	2	28	4.271350e+001	8.781092e-001	2	4.363313e+001	
3	1	1	1	49	6.130705e+001	1.076256e+000	1	6.241333e+001	
3	2	1	1	53	6.293318e+001	9.140446e-001	1	6.387949e+001	
3	3	1	1	48	6.439933e+001	9.918706e-001	1	6.542562e+001	
3	4	1	2	30	6.594546e+001	1.413748e+000	2	6.738497e+001	
3	5	1	1	29	6.790479e+001	9.786528e-001	1	6.891775e+001	
3	6	1	2	54	6.943759e+001	8.746262e-001	2	7.034394e+001	
3	7	1	2	36	7.086378e+001	1.141465e+000	2	7.205004e+001	
4	1	3	1	38	8.705818e+001	6.888866e-001	1	8.777793e+001	
4	2	3	2	35	8.829776e+001	8.522563e-001	2	8.917744e+001	
4	3	3	1	42	8.969731e+001	1.005717e+000	1	9.073697e+001	
4	4	3	1	51	9.125674e+001	7.461492e-001	2	9.202986e+001	
4	5	3	1	46	9.254965e+001	1.341273e+000	1	9.392247e+001	
4	6	3	2	40	9.444231e+001	1.168650e+000	2	9.564188e+001	
4	7	3	2	47	9.616179e+001	1.036140e+000	2	9.724133e+001	
5	1	4	1	8	1.133825e+002	1.173489e+000	1	1.145820e+002	
5	2	4	1	25	1.151019e+002	8.138645e-001	1	1.159416e+002	
5	3	4	2	4	1.164614e+002	7.464771e-001	2	1.172345e+002	
5	4	4	2	9	1.177543e+002	1.046303e+000	2	1.188339e+002	
5	5	4	1	3	1.193538e+002	9.617598e-001	1	1.203400e+002	
5	6	4	2	11	1.208599e+002	1.053876e+000	2	1.219396e+002	
5	7	4	1	17	1.224594e+002	8.540351e-001	1	1.233524e+002	
6	1	2	1	25	1.389736e+002	1.168778e+000	1	1.401732e+002	
6	2	2	2	11	1.406931e+002	8.493231e-001	2	1.415727e+002	
6	3	2	1	5	1.420926e+002	8.490467e-001	1	1.429723e+002	
6	4	2	1	10	1.434921e+002	8.723194e-001	1	1.443984e+002	
6	5	2	1	8	1.449183e+002	1.347168e+000	1	1.462911e+002	
6	6	2	2	9	1.468110e+002	1.074398e+000	2	1.479173e+002	
6	7	2	2	19	1.484370e+002	1.299419e+000	2	1.497832e+002	
7	1	1	1	37	1.643915e+002	1.109777e+000	1	1.655245e+002	
7	2	1	2	31	1.660443e+002	1.303783e+000	2	1.673772e+002	
7	3	1	1	35	1.678970e+002	1.332840e+000	1	1.692565e+002	
7	4	1	1	52	1.697764e+002	1.069607e+000	1	1.708826e+002	
7	5	1	1	39	1.714025e+002	9.666726e-001	1	1.724021e+002	
7	6	1	2	44	1.729220e+002	1.159219e+000	2	1.741082e+002	
7	7	1	2	50	1.746280e+002	1.305194e+000	1	1.759742e+002	
8	1	4	1	15	1.920087e+002	6.958862e-001	1	1.927285e+002	
8	2	4	1	12	1.932483e+002	8.517669e-001	1	1.941280e+002	
8	3	4	2	23	1.946478e+002	8.918860e-001	2	1.955675e+002	
8	4	4	2	24	1.960873e+002	1.053405e+000	2	1.971669e+002	
8	5	4	1	14	1.976868e+002	9.608798e-001	1	1.986731e+002	
8	6	4	1	18	1.991929e+002	1.026771e+000	1	2.002458e+002	
8	7	4	2	26	2.007658e+002	1.253081e+000	2	2.020586e+002	
9	1	3	1	54	2.190260e+002	8.736474e-001	1	2.199324e+002	
9	2	3	2	55	2.204522e+002	1.076195e+000	2	2.215585e+002	
9	3	3	1	34	2.220784e+002	9.559695e-001	1	2.230647e+002	
9	4	3	2	36	2.235845e+002	1.114181e+000	2	2.247307e+002	
9	5	3	2	43	2.252506e+002	1.299061e+000	2	2.265834e+002	
9	6	3	1	49	2.271033e+002	1.231066e+000	1	2.283695e+002	
9	7	3	1	50	2.288893e+002	1.190232e+000	1	2.301289e+002	
10	1	2	1	3	2.445506e+002	1.001800e+000	1	2.455769e+002	
10	2	2	1	20	2.460968e+002	1.003420e+000	1	2.471231e+002	
10	3	2	2	21	2.476429e+002	1.025222e+000	2	2.486958e+002	
10	4	2	1	17	2.492157e+002	1.587358e+000	1	2.508285e+002	
10	5	2	1	1	2.513484e+002	1.144730e+000	1	2.525212e+002	
10	6	2	2	13	2.530410e+002	1.249076e+000	2	2.543205e+002	
10	7	2	2	24	2.548404e+002	1.325639e+000	2	2.562133e+002	
11	1	1	1	51	2.699285e+002	9.076372e-001	1	2.708615e+002	
11	2	1	2	40	2.713814e+002	1.072466e+000	2	2.724876e+002	
11	3	1	2	32	2.730075e+002	1.448370e+000	2	2.744869e+002	
11	4	1	1	41	2.750069e+002	1.204149e+000	1	2.762463e+002	
11	5	1	2	34	2.767662e+002	1.265636e+000	2	2.780590e+002	
11	6	1	1	33	2.785790e+002	1.351898e+000	1	2.799651e+002	
11	7	1	1	42	2.804849e+002	1.335891e+000	1	2.818578e+002	
12	1	3	1	45	2.957863e+002	1.260348e+000	1	2.970792e+002	
12	2	3	2	33	2.975990e+002	1.971505e+000	1	2.995983e+002	
12	3	3	1	56	3.001181e+002	1.102407e+000	1	3.012510e+002	
12	4	3	2	53	3.017709e+002	1.711691e+000	2	3.035170e+002	
12	5	3	1	32	3.040368e+002	1.019680e+000	1	3.050897e+002	
12	6	3	2	37	3.056096e+002	1.515710e+000	1	3.071557e+002	
12	7	3	1	52	3.076755e+002	1.158926e+000	1	3.088751e+002	
13	1	4	1	10	3.214174e+002	7.491055e-001	1	3.221905e+002	
13	2	4	2	21	3.227103e+002	7.950067e-001	2	3.235367e+002	
13	3	4	1	20	3.240565e+002	8.877318e-001	1	3.249762e+002	
13	4	4	1	7	3.254960e+002	1.046189e+000	1	3.265757e+002	
13	5	4	1	2	3.270955e+002	8.277027e-001	1	3.279485e+002	
13	6	4	2	19	3.284685e+002	1.096689e+000	2	3.295879e+002	
13	7	4	2	6	3.301078e+002	1.236399e+000	2	3.313873e+002	
14	1	2	1	4	3.468488e+002	1.075456e+000	1	3.479550e+002	
14	2	2	2	12	3.484748e+002	1.247074e+000	2	3.497543e+002	
14	3	2	2	23	3.502743e+002	1.183671e+000	2	3.514871e+002	
14	4	2	1	22	3.520069e+002	1.195112e+000	1	3.532331e+002	
14	5	2	2	15	3.537530e+002	1.292888e+000	2	3.550725e+002	
14	6	2	1	27	3.555925e+002	1.491339e+000	1	3.571118e+002	
14	7	2	1	2	3.576317e+002	1.118184e+000	1	3.587912e+002	
15	1	1	1	47	3.720533e+002	2.259401e+000	2	3.743459e+002	
15	2	1	1	55	3.748657e+002	1.165034e+000	1	3.760653e+002	
15	3	1	2	43	3.765852e+002	1.014420e+000	2	3.776247e+002	
15	4	1	1	56	3.781446e+002	1.490128e+000	1	3.796640e+002	
15	5	1	1	45	3.801839e+002	9.669867e-001	1	3.811835e+002	
15	6	1	2	46	3.817033e+002	1.276405e+000	2	3.830095e+002	
15	7	1	2	38	3.835295e+002	1.223265e+000	2	3.847956e+002	
16	1	3	1	44	3.972713e+002	9.173448e-001	1	3.982176e+002	
16	2	3	2	48	3.987375e+002	1.202993e+000	2	3.999637e+002	
16	3	3	2	39	4.004835e+002	1.780835e+000	2	4.022963e+002	
16	4	3	1	31	4.028161e+002	1.013241e+000	1	4.038557e+002	
16	5	3	2	41	4.043757e+002	2.189833e+000	2	4.065881e+002	
16	6	3	1	29	4.071079e+002	1.132601e+000	1	4.082675e+002	
16	7	3	1	30	4.087875e+002	1.142824e+000	1	4.099736e+002	
